2024-02-13 10:31:38,367 WARN  [http-nio-8080-exec-8] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-8][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: headerMenu" found in template administration/ibio/member/detail/dealerManagerDetail, line 14, col 28. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: headerMenu}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:38,374 WARN  [http-nio-8080-exec-8] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-8][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: removeModal" found in template administration/ibio/member/detail/dealerManagerDetail, line 19, col 4. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: removeModal}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:38,379 WARN  [http-nio-8080-exec-8] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-8][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: navMenu" found in template administration/ibio/member/detail/dealerManagerDetail, line 22, col 37. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: navMenu}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:38,384 WARN  [http-nio-8080-exec-8] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-8][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: footerSrc" found in template administration/ibio/member/detail/dealerManagerDetail, line 265, col 14. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: footerSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:38,387 WARN  [http-nio-8080-exec-8] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-8][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: themeSrc" found in template administration/ibio/member/detail/dealerManagerDetail, line 271, col 12. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: themeSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:38,391 WARN  [http-nio-8080-exec-8] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-8][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: scriptSrc" found in template administration/ibio/member/detail/dealerManagerDetail, line 273, col 12. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: scriptSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,161 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: headSrc" found in template administration/ibio/member/select/dealerManager, line 6, col 7. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: headSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,165 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: headerMenu" found in template administration/ibio/member/select/dealerManager, line 14, col 28. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: headerMenu}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,169 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: removeModal" found in template administration/ibio/member/select/dealerManager, line 19, col 4. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: removeModal}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,172 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: navMenu" found in template administration/ibio/member/select/dealerManager, line 22, col 37. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: navMenu}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,176 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: footerSrc" found in template administration/ibio/member/select/dealerManager, line 325, col 14. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: footerSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,180 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: themeSrc" found in template administration/ibio/member/select/dealerManager, line 331, col 12. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: themeSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:40,183 WARN  [http-nio-8080-exec-4] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-4][administration/ibio/member/select/dealerManager] Deprecated unwrapped fragment expression "fragments/administration/common :: scriptSrc" found in template administration/ibio/member/select/dealerManager, line 333, col 12. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: scriptSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:42,078 WARN  [http-nio-8080-exec-3] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-3][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: headSrc" found in template administration/ibio/member/detail/dealerManagerDetail, line 6, col 7. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: headSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:42,085 WARN  [http-nio-8080-exec-3] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-3][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: headerMenu" found in template administration/ibio/member/detail/dealerManagerDetail, line 14, col 28. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: headerMenu}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:42,092 WARN  [http-nio-8080-exec-3] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-3][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: removeModal" found in template administration/ibio/member/detail/dealerManagerDetail, line 19, col 4. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: removeModal}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:42,099 WARN  [http-nio-8080-exec-3] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-3][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: navMenu" found in template administration/ibio/member/detail/dealerManagerDetail, line 22, col 37. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: navMenu}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:42,104 WARN  [http-nio-8080-exec-3] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-3][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: footerSrc" found in template administration/ibio/member/detail/dealerManagerDetail, line 265, col 14. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: footerSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
2024-02-13 10:31:42,108 WARN  [http-nio-8080-exec-3] org.thymeleaf.standard.processor.AbstractStandardFragmentInsertionTagProcessor : [THYMELEAF][http-nio-8080-exec-3][administration/ibio/member/detail/dealerManagerDetail] Deprecated unwrapped fragment expression "fragments/administration/common :: themeSrc" found in template administration/ibio/member/detail/dealerManagerDetail, line 271, col 12. Please use the complete syntax of fragment expressions instead ("~{fragments/administration/common :: themeSrc}"). The old, unwrapped syntax for fragment expressions will be removed in future versions of Thymeleaf.
